Time,VehSpd
73.643,32.0
73.653,32.0
73.663,32.0
73.673,32.0
73.683,32.0
73.693,32.0
73.703,32.0
73.713,32.0
73.723,32.0
73.733,32.0
73.743,32.18827610786245
73.753,32.388288120583724
73.763,32.588300133305275
73.773,32.78831214602683
73.783,32.9883241587481
73.793,33.0
73.803,33.0
73.813,33.0
73.823,33.0
73.833,33.0
73.843,33.0
73.853,33.0
73.863,33.0
73.873,33.0
73.883,33.0
73.893,33.0
73.903,33.0
73.913,33.0
73.923,33.0
73.933,33.0
73.943,33.0
73.953,33.0
73.963,33.0
73.973,33.0
73.983,33.0
73.993,33.0
74.003,33.0
74.013,33.0
74.023,33.0
74.033,33.0
74.043,33.0
74.053,33.0
74.063,33.0
74.073,33.0
74.083,33.0
74.093,33.0
74.103,33.0
74.113,33.0
74.123,33.0
74.133,33.0
74.143,33.0
74.153,33.0
74.163,33.0
74.173,33.0
74.183,33.0
74.193,33.0
74.203,33.0
74.213,33.0
74.223,33.0
74.233,33.0
74.243,33.0
74.253,33.0
74.263,33.0
74.273,33.0
74.283,33.0
74.293,33.18814478223732
74.303,33.38813151911675
74.313,33.58811825599645
74.323,33.78810499287616
74.333,33.98809172975558
74.343,34.0
74.353,34.0
74.363,34.0
74.373,34.0
74.383,34.0
74.393,34.0
74.403,34.0
74.413,34.0
74.423,34.0
74.433,34.0
74.443,34.0
74.453,34.0
74.463,34.0
74.473,34.0
74.483,34.0
74.493,34.0
74.503,34.0
74.513,34.0
74.523,34.0
74.533,34.0
74.543,34.0
74.553,34.0
74.563,34.0
74.573,34.0
74.583,34.0
74.593,34.0
74.603,34.0
74.613,34.0
74.623,34.0
74.633,34.0
74.643,34.0
74.653,34.0
74.663,34.0
74.673,34.0
74.683,34.0
74.693,34.0
74.703,34.0
74.713,34.0
74.723,34.0
74.733,34.0
74.743,34.0
74.753,34.0
74.763,34.0
74.773,34.0
74.783,34.0
74.793,34.0
74.803,34.0
74.813,34.0
74.823,34.0
74.833,34.0
74.843,34.0
74.853,34.0
74.863,34.0
74.873,34.0
74.883,34.0
74.893,34.0
74.903,34.0
74.913,34.0
74.923,34.0
74.933,34.0
74.943,34.0
74.953,34.0
74.963,34.0
74.973,34.0
74.983,34.0
74.993,34.0
75.003,34.0
75.013,34.0
75.023,34.0
75.033,34.0
75.043,34.0
75.053,34.0
75.063,34.0
75.073,34.0
75.083,34.0
75.093,34.0
75.103,34.0
75.113,34.0
75.123,34.0
75.133,34.0
75.143,34.0
75.153,34.0
75.163,34.0
75.173,34.0
75.183,34.0
75.193,34.0
75.203,34.0
75.213,34.0
75.223,34.0
75.233,34.0
75.243,34.18803903432515
75.253,34.388051771136034
75.263,34.5880645079472
75.273,34.78807724475837
75.283,34.98808998156925
75.293,35.0
75.303,35.0
75.313,35.0
75.323,35.0
75.333,35.0
75.343,35.0
75.353,35.0
75.363,35.0
75.373,35.0
75.383,35.0
75.393,35.0
75.403,35.0
75.413,35.0
75.423,35.0
75.433,35.0
75.443,35.0
75.453,35.0
75.463,35.0
75.473,35.0
75.483,35.0
75.493,35.0
75.503,35.0
75.513,35.0
75.523,35.0
75.533,35.0
75.543,35.0
75.553,35.0
75.563,35.0
75.573,35.0
75.583,35.0
75.593,35.0
75.603,35.0
75.613,35.0
75.623,35.0
75.633,35.0
75.643,35.0
75.653,35.0
75.663,35.0
75.673,35.0
75.683,35.0
75.693,35.0
75.703,35.0
75.713,35.0
75.723,35.0
75.733,35.0
75.743,35.0
75.753,35.0
75.763,35.0
75.773,35.0
75.783,35.0
75.793,35.0
75.803,35.0
75.813,35.0
75.823,35.0
75.833,35.0
75.843,35.0
75.853,35.0
75.863,35.0
75.873,35.0
75.883,35.0
75.893,35.187638911624695
75.903,35.38771687000051
75.913,35.58779482837603
75.923,35.78787278675185
75.933,35.987950745127655
75.943,36.0
75.953,36.0
75.963,36.0
75.973,36.0
75.983,36.0
75.993,36.0
76.003,36.0
76.013,36.0
76.023,36.0
76.033,36.0
76.043,36.0
76.053,36.0
76.063,36.0
76.073,36.0
76.083,36.0
76.093,35.81202948239408
76.103,35.6120251863017
76.113,35.412020890209604
76.123,35.21201659411722
76.133,35.01201229802484
76.143,35.0
76.153,35.0
76.163,35.0
76.173,35.0
76.183,35.0
76.193,35.0
76.203,35.0
76.213,35.0
76.223,35.0
76.233,35.0
76.243,35.0
76.253,35.0
76.263,35.0
76.273,35.0
76.283,35.0
76.293,35.0
76.303,35.0
76.313,35.0
76.323,35.0
76.333,35.0
76.343,35.18745776662788
76.353,35.38753295488373
76.363,35.587608143139306
76.373,35.78768333139516
76.383,35.98775851965102
76.393,36.0
76.403,36.0
76.413,36.0
76.423,36.0
76.433,36.0
76.443,36.0
76.453,36.0
76.463,36.0
76.473,36.0
76.483,36.0
76.493,36.0
76.503,36.0
76.513,36.0
76.523,36.0
76.533,36.0
76.543,36.0
76.553,36.0
76.563,36.0
76.573,36.0
76.583,36.0
76.593,35.81216316800924
76.603,35.61217757097184
76.613,35.41219197393472
76.623,35.21220637689731
76.633,35.01222077985991
76.643,35.0
76.653,35.0
76.663,35.0
76.673,35.0
76.683,35.0
76.693,35.185655931803964
76.703,35.38617400232215
76.713,35.58669207284033
76.723,35.78721014335823
76.733,35.98772821387641
76.743,36.0
76.753,36.0
76.763,36.0
76.773,36.0
76.783,36.0
76.793,36.0
76.803,36.0
76.813,36.0
76.823,36.0
76.833,36.0
76.843,35.812644838859555
76.853,35.6125324317181
76.863,35.41242002457693
76.873,35.21230761743548
76.883,35.01219521029431
76.893,35.0
76.903,35.0
76.913,35.0
76.923,35.0
76.933,35.0
76.943,35.18729632700929
76.953,35.38677527204663
76.963,35.58625421708396
76.973,35.78573316212102
76.983,35.985212107158354
76.993,36.0
77.003,36.0
77.013,36.0
77.023,36.0
77.033,36.0
77.043,36.0
77.053,36.0
77.063,36.0
77.073,36.0
77.083,36.0
77.093,35.812241134864706
77.103,35.61223716678588
77.113,35.412233198707334
77.123,35.21222923062851
77.133,35.01222526254996
77.143,35.1877587613975
77.153,35.38774148688974
77.163,35.58772421238169
77.173,35.78770693787392
77.183,35.987689663366154
77.193,35.81228849168842
77.203,35.61226408070919
77.213,35.41223966972996
77.223,35.212215258751016
77.233,35.012190847771784
77.243,35.18727423042117
77.253,35.38670300657742
77.263,35.58613178273395
77.273,35.785560558890204
77.283,35.98498933504674
77.293,36.0
77.303,36.0
77.313,36.0
77.323,36.0
77.333,36.0
77.343,36.0
77.353,36.0
77.363,36.0
77.373,36.0
77.383,36.0
77.393,36.0
77.403,36.0
77.413,36.0
77.423,36.0
77.433,36.0
77.443,36.0
77.453,36.0
77.463,36.0
77.473,36.0
77.483,36.0
77.493,36.0
77.503,36.0
77.513,36.0
77.523,36.0
77.533,36.0
77.543,36.0
77.553,36.0
77.563,36.0
77.573,36.0
77.583,36.0
77.593,36.0
77.603,36.0
77.613,36.0
77.623,36.0
77.633,36.0
77.643,36.0
77.653,36.0
77.663,36.0
77.673,36.0
77.683,36.0
77.693,36.0
77.703,36.0
77.713,36.0
77.723,36.0
77.733,36.0
77.743,36.0
77.753,36.0
77.763,36.0
77.773,36.0
77.783,36.0
77.793,36.0
77.803,36.0
77.813,36.0
77.823,36.0
77.833,36.0
77.843,36.0
77.853,36.0
77.863,36.0
77.873,36.0
77.883,36.0
77.893,36.0
77.903,36.0
77.913,36.0
77.923,36.0
77.933,36.0
77.943,36.0
77.953,36.0
77.963,36.0
77.973,36.0
77.983,36.0
77.993,36.0
78.003,36.0
78.013,36.0
78.023,36.0
78.033,36.0
78.043,36.0
78.053,36.0
78.063,36.0
78.073,36.0
78.083,36.0
78.093,36.0
78.103,36.0
78.113,36.0
78.123,36.0
78.133,36.0
78.143,36.18538959030277
78.153,36.385925844299685
78.163,36.58646209829631
78.173,36.78699835229322
78.183,36.98753460629013
78.193,37.0
78.203,37.0
78.213,37.0
78.223,37.0
78.233,37.0
78.243,37.0
78.253,37.0
78.263,37.0
78.273,37.0
78.283,37.0
78.293,37.0
78.303,37.0
78.313,37.0
78.323,37.0
78.333,37.0
78.343,37.0
78.353,37.0
78.363,37.0
78.373,37.0
78.383,37.0
78.393,37.0
78.403,37.0
78.413,37.0
78.423,37.0
78.433,37.0
78.443,37.0
78.453,37.0
78.463,37.0
78.473,37.0
78.483,37.0
78.493,37.0
78.503,37.0
78.513,37.0
78.523,37.0
78.533,37.0
78.543,37.0
78.553,37.0
78.563,37.0
78.573,37.0
78.583,37.0
78.593,37.0
78.603,37.0
78.613,37.0
78.623,37.0
78.633,37.0
78.643,37.0
78.653,37.0
78.663,37.0
78.673,37.0
78.683,37.0
78.693,37.0
78.703,37.0
78.713,37.0
78.723,37.0
78.733,37.0
78.743,37.0
78.753,37.0
78.763,37.0
78.773,37.0
78.783,37.0
78.793,37.18737431868909
78.803,37.3873127696362
78.813,37.58725122058359
78.823,37.78718967153099
78.833,37.9871281224781
78.843,38.0
78.853,38.0
78.863,38.0
78.873,38.0
78.883,38.0
78.893,38.0
78.903,38.0
78.913,38.0
78.923,38.0
78.933,38.0
78.943,38.0
78.953,38.0
78.963,38.0
78.973,38.0
78.983,38.0
78.993,38.0
79.003,38.0
79.013,38.0
79.023,38.0
79.033,38.0
79.043,38.0
79.053,38.0
79.063,38.0
79.073,38.0
79.083,38.0
79.093,38.0
79.103,38.0
79.113,38.0
79.123,38.0
79.133,38.0
79.143,38.0
79.153,38.0
79.163,38.0
79.173,38.0
79.183,38.0
79.193,38.0
79.203,38.0
79.213,38.0
79.223,38.0
79.233,38.0
79.243,38.0
79.253,38.0
79.263,38.0
79.273,38.0
79.283,38.0
79.293,38.0
79.303,38.0
79.313,38.0
79.323,38.0
79.333,38.0
79.343,38.0
79.353,38.0
79.363,38.0
79.373,38.0
79.383,38.0
79.393,38.0
79.403,38.0
79.413,38.0
79.423,38.0
79.433,38.0
79.443,38.18737014596634
79.453,38.38735903058426
79.463,38.587347915202166
79.473,38.78733679981979
79.483,38.9873256844377
79.493,39.0
79.503,39.0
79.513,39.0
79.523,39.0
79.533,39.0
79.543,39.0
79.553,39.0
79.563,39.0
79.573,39.0
79.583,39.0
79.593,39.0
79.603,39.0
79.613,39.0
79.623,39.0
79.633,39.0
79.643,39.0
79.653,39.0
79.663,39.0
79.673,39.0
79.683,39.0
79.693,39.0
79.703,39.0
79.713,39.0
79.723,39.0
79.733,39.0
79.743,39.0
79.753,39.0
79.763,39.0
79.773,39.0
79.783,39.0
79.793,39.0
79.803,39.0
79.813,39.0
79.823,39.0
79.833,39.0
79.843,39.0
79.853,39.0
79.863,39.0
79.873,39.0
79.883,39.0
79.893,39.0
79.903,39.0
79.913,39.0
79.923,39.0
79.933,39.0
79.943,39.0
79.953,39.0
79.963,39.0
79.973,39.0
79.983,39.0
79.993,39.0
80.003,39.0
80.013,39.0
80.023,39.0
80.033,39.0
80.043,39.18726462379224
80.053,39.38715312598555
80.063,39.58704162817914
80.073,39.786930130372745
80.083,39.986818632566056
80.093,40.0
80.103,40.0
80.113,40.0
80.123,40.0
80.133,40.0
80.143,40.0
80.153,40.0
80.163,40.0
80.173,40.0
80.183,40.0
80.193,40.0
80.203,40.0
80.213,40.0
80.223,40.0
80.233,40.0
80.243,40.0
80.253,40.0
80.263,40.0
80.273,40.0
80.283,40.0
80.293,40.0
80.303,40.0
80.313,40.0
80.323,40.0
80.333,40.0
80.343,40.0
80.353,40.0
80.363,40.0
80.373,40.0
80.383,40.0
80.393,40.0
80.403,40.0
80.413,40.0
80.423,40.0
80.433,40.0
80.443,40.0
80.453,40.0
80.463,40.0
80.473,40.0
80.483,40.0
80.493,40.0
80.503,40.0
80.513,40.0
80.523,40.0
80.533,40.0
80.543,40.0
80.553,40.0
80.563,40.0
80.573,40.0
80.583,40.0
80.593,40.0
80.603,40.0
80.613,40.0
80.623,40.0
80.633,40.0
80.643,40.18708352785855
80.653,40.3871187780704
80.663,40.587154028281965
80.673,40.78718927849382
80.683,40.98722452870567
80.693,41.0
80.703,41.0
80.713,41.0
80.723,41.0
80.733,41.0
80.743,41.0
80.753,41.0
80.763,41.0
80.773,41.0
80.783,41.0
80.793,41.0
80.803,41.0
80.813,41.0
80.823,41.0
80.833,41.0
80.843,41.0
80.853,41.0
80.863,41.0
80.873,41.0
80.883,41.0
80.893,41.0
80.903,41.0
80.913,41.0
80.923,41.0
80.933,41.0
80.943,41.0
80.953,41.0
80.963,41.0
80.973,41.0
80.983,41.0
80.993,41.0
81.003,41.0
81.013,41.0
81.023,41.0
81.033,41.0
81.043,41.0
81.053,41.0
81.063,41.0
81.073,41.0
81.083,41.0
81.093,41.0
81.103,41.0
81.113,41.0
81.123,41.0
81.133,41.0
81.143,41.0
81.153,41.0
81.163,41.0
81.173,41.0
81.183,41.0
81.193,41.0
81.203,41.0
81.213,41.0
81.223,41.0
81.233,41.0
81.243,41.18709315155694
81.253,41.38708194018556
81.263,41.587070728814176
81.273,41.78705951744252
81.283,41.98704830607113
81.293,42.0
81.303,42.0
81.313,42.0
81.323,42.0
81.333,42.0
81.343,42.0
81.353,42.0
81.363,42.0
81.373,42.0
81.383,42.0
81.393,42.0
81.403,42.0
81.413,42.0
81.423,42.0
81.433,42.0
81.443,42.0
81.453,42.0
81.463,42.0
81.473,42.0
81.483,42.0
81.493,42.0
81.503,42.0
81.513,42.0
81.523,42.0
81.533,42.0
81.543,42.0
81.553,42.0
81.563,42.0
81.573,42.0
81.583,42.0
81.593,42.0
81.603,42.0
81.613,42.0
81.623,42.0
81.633,42.0
81.643,42.0
81.653,42.0
81.663,42.0
81.673,42.0
81.683,42.0
81.693,42.0
81.703,42.0
81.713,42.0
81.723,42.0
81.733,42.0
81.743,42.0
81.753,42.0
81.763,42.0
81.773,42.0
81.783,42.0
81.793,42.0
81.803,42.0
81.813,42.0
81.823,42.0
81.833,42.0
81.843,42.18546282122429
81.853,42.38584114351168
81.863,42.58621946579935
81.873,42.78659778808703
81.883,42.98697611037442
81.893,43.0
81.903,43.0
81.913,43.0
81.923,43.0
81.933,43.0
81.943,43.0
81.953,43.0
81.963,43.0
81.973,43.0
81.983,43.0
81.993,43.0
82.003,43.0
82.013,43.0
82.023,43.0
82.033,43.0
82.043,43.0
82.053,43.0
82.063,43.0
82.073,43.0
82.083,43.0
82.093,43.0
82.103,43.0
82.113,43.0
82.123,43.0
82.133,43.0
82.143,43.0
82.153,43.0
82.163,43.0
82.173,43.0
82.183,43.0
82.193,43.0
82.203,43.0
82.213,43.0
82.223,43.0
82.233,43.0
82.243,43.0
82.253,43.0
82.263,43.0
82.273,43.0
82.283,43.0
82.293,43.0
82.303,43.0
82.313,43.0
82.323,43.0
82.333,43.0
82.343,43.0
82.353,43.0
82.363,43.0
82.373,43.0
82.383,43.0
82.393,43.0
82.403,43.0
82.413,43.0
82.423,43.0
82.433,43.0
82.443,43.0
82.453,43.0
82.463,43.0
82.473,43.0
82.483,43.0
82.493,43.0
82.503,43.0
82.513,43.0
82.523,43.0
82.533,43.0
82.543,43.0
82.553,43.0
82.563,43.0
82.573,43.0
82.583,43.0
82.593,43.18470839699489
82.603,43.385219298772434
82.613,43.585730200550266
82.623,43.7862411023281
82.633,43.98675200410564
82.643,44.0
82.653,44.0
82.663,44.0
82.673,44.0
82.683,44.0
82.693,44.0
82.703,44.0
82.713,44.0
82.723,44.0
82.733,44.0
82.743,44.0
82.753,44.0
82.763,44.0
82.773,44.0
82.783,44.0
82.793,44.0
82.803,44.0
82.813,44.0
82.823,44.0
82.833,44.0
82.843,44.0
82.853,44.0
82.863,44.0
82.873,44.0
82.883,44.0
82.893,44.0
82.903,44.0
82.913,44.0
82.923,44.0
82.933,44.0
82.943,44.0
82.953,44.0
82.963,44.0
82.973,44.0
82.983,44.0
82.993,44.0
83.003,44.0
83.013,44.0
83.023,44.0
83.033,44.0
83.043,44.0
83.053,44.0
83.063,44.0
83.073,44.0
83.083,44.0
83.093,44.0
83.103,44.0
83.113,44.0
83.123,44.0
83.133,44.0
83.143,44.0
83.153,44.0
83.163,44.0
83.173,44.0
83.183,44.0
83.193,44.18682610598614
83.203,44.386826925989645
83.213,44.58682774599286
83.223,44.78682856599636
83.233,44.98682938599986
83.243,45.0
83.253,45.0
83.263,45.0
83.273,45.0
83.283,45.0
83.293,44.81325668033048
83.303,44.61328467241235
83.313,44.41331266449393
83.323,44.2133406565758
83.333,44.01336864865738
83.343,44.186668336880274
83.353,44.38670997754801
83.363,44.58675161821602
83.373,44.78679325888403
83.383,44.98683489955176
83.393,45.0
83.403,45.0
83.413,45.0
83.423,45.0
83.433,45.0
83.443,45.0
83.453,45.0
83.463,45.0
83.473,45.0
83.483,45.0
83.493,45.0
83.503,45.0
83.513,45.0
83.523,45.0
83.533,45.0
83.543,45.0
83.553,45.0
83.563,45.0
83.573,45.0
83.583,45.0
83.593,45.0
83.603,45.0
83.613,45.0
83.623,45.0
83.633,45.0
83.643,45.0
83.653,45.0
83.663,45.0
83.673,45.0
83.683,45.0
83.693,45.0
83.703,45.0
83.713,45.0
83.723,45.0
83.733,45.0
83.743,45.0
83.753,45.0
83.763,45.0
83.773,45.0
83.783,45.0
83.793,45.0
83.803,45.0
83.813,45.0
83.823,45.0
83.833,45.0
83.843,45.0
83.853,45.0
83.863,45.0
83.873,45.0
83.883,45.0
83.893,45.0
83.903,45.0
83.913,45.0
83.923,45.0
83.933,45.0
83.943,45.18657649649276
83.953,45.38658131660899
83.963,45.58658613672495
83.973,45.78659095684118
83.983,45.986595776957415
83.993,46.0
84.003,46.0
84.013,46.0
84.023,46.0
84.033,46.0
84.043,46.0
84.053,46.0
84.063,46.0
84.073,46.0
84.083,46.0
84.093,46.0
84.103,46.0
84.113,46.0
84.123,46.0
84.133,46.0
84.143,46.0
84.153,46.0
84.163,46.0
84.173,46.0
84.183,46.0
84.193,46.0
84.203,46.0
84.213,46.0
84.223,46.0
84.233,46.0
84.243,46.0
84.253,46.0
84.263,46.0
84.273,46.0
84.283,46.0
84.293,46.0
84.303,46.0
84.313,46.0
84.323,46.0
84.333,46.0
84.343,46.0
84.353,46.0
84.363,46.0
84.373,46.0
84.383,46.0
84.393,46.0
84.403,46.0
84.413,46.0
84.423,46.0
84.433,46.0
84.443,46.0
84.453,46.0
84.463,46.0
84.473,46.0
84.483,46.0
84.493,46.1864910065946
84.503,46.38650778800263
84.513,46.58652456941065
84.523,46.7865413508184
84.533,46.98655813222642
84.543,47.0
84.553,47.0
84.563,47.0
84.573,47.0
84.583,47.0
84.593,47.0
84.603,47.0
84.613,47.0
84.623,47.0
84.633,47.0
84.643,47.0
84.653,47.0
84.663,47.0
84.673,47.0
84.683,47.0
84.693,47.0
84.703,47.0
84.713,47.0
84.723,47.0
84.733,47.0
84.743,47.0
84.753,47.0
84.763,47.0
84.773,47.0
84.783,47.0
84.793,47.0
84.803,47.0
84.813,47.0
84.823,47.0
84.833,47.0
84.843,47.0
84.853,47.0
84.863,47.0
84.873,47.0
84.883,47.0
84.893,47.0
84.903,47.0
84.913,47.0
84.923,47.0
84.933,47.0
84.943,47.0
84.953,47.0
84.963,47.0
84.973,47.0
84.983,47.0
84.993,47.0
85.003,47.0
85.013,47.0
85.023,47.0
85.033,47.0
85.043,47.18648306948891
85.053,47.386465471037646
85.063,47.58644787258639
85.073,47.78643027413485
85.083,47.98641267568359
85.093,48.0
85.103,48.0
85.113,48.0
85.123,48.0
85.133,48.0
85.143,48.0
85.153,48.0
85.163,48.0
85.173,48.0
85.183,48.0
85.193,48.0
85.203,48.0
85.213,48.0
85.223,48.0
85.233,48.0
85.243,48.0
85.253,48.0
85.263,48.0
85.273,48.0
85.283,48.0
85.293,48.0
85.303,48.0
85.313,48.0
85.323,48.0
85.333,48.0
85.343,48.0
85.353,48.0
85.363,48.0
85.373,48.0
85.383,48.0
85.393,48.0
85.403,48.0
85.413,48.0
85.423,48.0
85.433,48.0
85.443,48.0
85.453,48.0
85.463,48.0
85.473,48.0
85.483,48.0
85.493,48.0
85.503,48.0
85.513,48.0
85.523,48.0
85.533,48.0
85.543,48.0
85.553,48.0
85.563,48.0
85.573,48.0
85.583,48.0
85.593,48.0
85.603,48.0
85.613,48.0
85.623,48.0
85.633,48.0
85.643,48.0
85.653,48.0
85.663,48.0
85.673,48.0
85.683,48.0
85.693,48.18629487510454
85.703,48.38629879918164
85.713,48.586302723258456
85.723,48.78630664733556
85.733,48.98631057141266
85.743,49.0
85.753,49.0
85.763,49.0
85.773,49.0
85.783,49.0
85.793,49.0
85.803,49.0
85.813,49.0
85.823,49.0
85.833,49.0
85.843,49.0
85.853,49.0
85.863,49.0
85.873,49.0
85.883,49.0
85.893,49.0
85.903,49.0
85.913,49.0
85.923,49.0
85.933,49.0
85.943,49.0
85.953,49.0
85.963,49.0
85.973,49.0
85.983,49.0
85.993,49.0
86.003,49.0
86.013,49.0
86.023,49.0
86.033,49.0
86.043,49.0
86.053,49.0
86.063,49.0
86.073,49.0
86.083,49.0
86.093,49.0
86.103,49.0
86.113,49.0
86.123,49.0
86.133,49.0
86.143,49.0
86.153,49.0
86.163,49.0
86.173,49.0
86.183,49.0
86.193,49.0
86.203,49.0
86.213,49.0
86.223,49.0
86.233,49.0
86.243,49.0
86.253,49.0
86.263,49.0
86.273,49.0
86.283,49.0
86.293,49.0
86.303,49.0
86.313,49.0
86.323,49.0
86.333,49.0
86.343,49.0
86.353,49.0
86.363,49.0
86.373,49.0
86.383,49.0
86.393,49.18271038522503
86.403,49.3835547026
86.413,49.58439901997526
86.423,49.78524333735052
86.433,49.986087654725495
86.443,50.0
86.453,50.0
86.463,50.0
86.473,50.0
86.483,50.0
86.493,50.0
86.503,50.0
86.513,50.0
86.523,50.0
86.533,50.0
86.543,50.0
86.553,50.0
86.563,50.0
86.573,50.0
86.583,50.0
86.593,50.0
86.603,50.0
86.613,50.0
86.623,50.0
86.633,50.0
86.643,50.0
86.653,50.0
86.663,50.0
86.673,50.0
86.683,50.0
86.693,50.0
86.703,50.0
86.713,50.0
86.723,50.0
86.733,50.0
86.743,50.0
86.753,50.0
86.763,50.0
86.773,50.0
86.783,50.0
86.793,50.0
86.803,50.0
86.813,50.0
86.823,50.0
86.833,50.0
86.843,50.0
86.853,50.0
86.863,50.0
86.873,50.0
86.883,50.0
86.893,50.0
86.903,50.0
86.913,50.0
86.923,50.0
86.933,50.0
86.943,50.0
86.953,50.0
86.963,50.0
86.973,50.0
86.983,50.0
86.993,50.0
87.003,50.0
87.013,50.0
87.023,50.0
87.033,50.0
87.043,50.0
87.053,50.0
87.063,50.0
87.073,50.0
87.083,50.0
87.093,50.0
87.103,50.0
87.113,50.0
87.123,50.0
87.133,50.0
87.143,50.0
87.153,50.0
87.163,50.0
87.173,50.0
87.183,50.0
87.193,50.0
87.203,50.0
87.213,50.0
87.223,50.0
87.233,50.0
87.243,50.1859919822456
87.253,50.38600080263464
87.263,50.58600962302339
87.273,50.78601844341244
87.283,50.98602726380148
87.293,51.0
87.303,51.0
87.313,51.0
87.323,51.0
87.333,51.0
87.343,51.0
87.353,51.0
87.363,51.0
87.373,51.0
87.383,51.0
87.393,51.0
87.403,51.0
87.413,51.0
87.423,51.0
87.433,51.0
87.443,51.0
87.453,51.0
87.463,51.0
87.473,51.0
87.483,51.0
87.493,51.0
87.503,51.0
87.513,51.0
87.523,51.0
87.533,51.0
87.543,51.0
87.553,51.0
87.563,51.0
87.573,51.0
87.583,51.0
87.593,51.0
87.603,51.0
87.613,51.0
87.623,51.0
87.633,51.0
87.643,51.0
87.653,51.0
87.663,51.0
87.673,51.0
87.683,51.0
87.693,51.0
87.703,51.0
87.713,51.0
87.723,51.0
87.733,51.0
87.743,51.0
87.753,51.0
87.763,51.0
87.773,51.0
87.783,51.0
87.793,51.0
87.803,51.0
87.813,51.0
87.823,51.0
87.833,51.0
87.843,51.0
87.853,51.0
87.863,51.0
87.873,51.0
87.883,51.0
87.893,51.0
87.903,51.0
87.913,51.0
87.923,51.0
87.933,51.0
87.943,51.0
87.953,51.0
87.963,51.0
87.973,51.0
87.983,51.0
87.993,51.0
88.003,51.0
88.013,51.0
88.023,51.0
88.033,51.0
88.043,51.0
88.053,51.0
88.063,51.0
88.073,51.0
88.083,51.0
88.093,51.0
88.103,51.0
88.113,51.0
88.123,51.0
88.133,51.0
88.143,51.0
88.153,51.0
88.163,51.0
88.173,51.0
88.183,51.0
88.193,51.0
88.203,51.0
88.213,51.0
88.223,51.0
88.233,51.0
88.243,51.0
88.253,51.0
88.263,51.0
88.273,51.0
88.283,51.0
88.293,51.0
88.303,51.0
88.313,51.0
88.323,51.0
88.333,51.0
88.343,51.0
88.353,51.0
88.363,51.0
88.373,51.0
88.383,51.0
88.393,51.0
88.403,51.0
88.413,51.0
88.423,51.0
88.433,51.0
88.443,51.0
88.453,51.0
88.463,51.0
88.473,51.0
88.483,51.0
88.493,51.18581348078832
88.503,51.38582198515003
88.513,51.58583048951146
88.523,51.78583899387317
88.533,51.98584749823488
88.543,52.0
88.553,52.0
88.563,52.0
88.573,52.0
88.583,52.0
88.593,52.0
88.603,52.0
88.613,52.0
88.623,52.0
88.633,52.0
88.643,52.0
88.653,52.0
88.663,52.0
88.673,52.0
88.683,52.0
88.693,52.0
88.703,52.0
88.713,52.0
88.723,52.0
88.733,52.0
88.743,52.0
88.753,52.0
88.763,52.0
88.773,52.0
88.783,52.0
88.793,52.0
88.803,52.0
88.813,52.0
88.823,52.0
88.833,52.0
88.843,52.0
88.853,52.0
88.863,52.0
88.873,52.0
88.883,52.0
88.893,52.0
88.903,52.0
88.913,52.0
88.923,52.0
88.933,52.0
88.943,52.0
88.953,52.0
88.963,52.0
88.973,52.0
88.983,52.0
88.993,52.0
89.003,52.0
89.013,52.0
89.023,52.0
89.033,52.0
89.043,52.0
89.053,52.0
89.063,52.0
89.073,52.0
89.083,52.0
89.093,52.0
89.103,52.0
89.113,52.0
89.123,52.0
89.133,52.0
89.143,52.0
89.153,52.0
89.163,52.0
89.173,52.0
89.183,52.0
89.193,52.0
89.203,52.0
89.213,52.0
89.223,52.0
89.233,52.0
89.243,52.0
89.253,52.0
89.263,52.0
89.273,52.0
89.283,52.0
89.293,52.0
89.303,52.0
89.313,52.0
89.323,52.0
89.333,52.0
89.343,52.0
89.353,52.0
89.363,52.0
89.373,52.0
89.383,52.0
89.393,52.0
89.403,52.0
89.413,52.0
89.423,52.0
89.433,52.0
89.443,52.0
89.453,52.0
89.463,52.0
89.473,52.0
89.483,52.0
89.493,52.0
89.503,52.0
89.513,52.0
89.523,52.0
89.533,52.0
89.543,52.0
89.553,52.0
89.563,52.0
89.573,52.0
89.583,52.0
89.593,52.0
89.603,52.0
89.613,52.0
89.623,52.0
89.633,52.0
89.643,52.0
89.653,52.0
89.663,52.0
89.673,52.0
89.683,52.0
89.693,52.18563002380157
89.703,52.38564405678626
89.713,52.58565808977068
89.723,52.785672122755365
89.733,52.98568615573977
89.743,53.0
89.753,53.0
89.763,53.0
89.773,53.0
89.783,53.0
89.793,53.0
89.803,53.0
89.813,53.0
89.823,53.0
89.833,53.0
89.843,53.0
89.853,53.0
89.863,53.0
89.873,53.0
89.883,53.0
89.893,53.0
89.903,53.0
89.913,53.0
89.923,53.0
89.933,53.0
89.943,53.0
89.953,53.0
89.963,53.0
89.973,53.0
89.983,53.0
89.993,53.0
90.003,53.0
90.013,53.0
90.023,53.0
90.033,53.0
90.043,53.0
90.053,53.0
90.063,53.0
90.073,53.0
90.083,53.0
90.093,53.0
90.103,53.0
90.113,53.0
90.123,53.0
90.133,53.0
90.143,53.0
90.153,53.0
90.163,53.0
90.173,53.0
90.183,53.0
90.193,53.0
90.203,53.0
90.213,53.0
90.223,53.0
90.233,53.0
90.243,53.0
90.253,53.0
90.263,53.0
90.273,53.0
90.283,53.0
90.293,53.0
