Time,CAN2_TCM_C11_GrShift_Stat_PT_t2
3.19112055,0.0
3.201103904,0.0
3.210910613,0.0
3.221125472,0.0
3.230910821,0.0
3.241109696,0.0
3.251125785,0.0
3.26111278,0.0
3.271125993,0.0
3.281133238,0.0
3.291128201,0.0
3.301120305,0.0
3.310913779,0.0
3.321111154,0.0
3.330939364,0.0
3.341112722,0.0
3.351134451,0.0
3.361113805,0.0
3.370915154,0.0
3.381144388,0.0
3.391129868,0.0
3.401109971,0.0
3.410957197,0.0
3.421114305,0.0
3.430918029,0.0
3.441123138,0.0
3.450928987,0.0
3.461125331,0.0
3.47092168,0.0
3.481118414,0.0
3.491143285,0.0
3.501122388,0.0
3.510930987,0.0
3.521130722,0.0
3.53093293,0.0
3.541128804,0.0
3.550946513,0.0
3.561135248,0.0
3.570948222,0.0
3.581123955,0.0
3.590954306,0.0
3.601136539,0.0
3.610930513,0.0
3.621126747,0.0
3.630927596,0.0
3.641133831,0.0
3.650929039,0.0
3.661135788,0.0
3.670923247,0.0
3.681151497,0.0
3.691145851,0.0
3.701135205,0.0
3.710933789,0.0
3.721140789,0.0
3.730985139,0.0
3.741134746,0.0
3.75093758,0.0
3.761135455,0.0
3.770928789,0.0
3.781132038,0.0
3.791147767,0.0
3.801140747,0.0
3.81094533,0.0
3.821137829,0.0
3.830962039,0.0
3.841191289,0.0
3.850987248,0.0
3.861029119,0.0
3.870940205,0.0
3.881030577,0.0
3.891155558,0.0
3.901035768,0.0
3.910944118,0.0
3.921037347,0.0
3.930943073,0.0
3.941146947,0.0
3.950969905,0.0
3.961152511,0.0
3.971164364,0.0
3.981198733,0.0
3.99116632,0.0
4.001141797,0.0
4.010951395,0.0
4.021150378,0.0
4.031250233,0.0
4.041149958,0.0
4.050945806,0.0
4.061194915,0.0
4.070946886,0.0
4.081152869,0.0
4.090973593,0.0
4.101150684,0.0
4.110954173,0.0
4.121168265,0.0
4.130961753,0.0
4.141167845,0.0
4.151177839,0.0
4.161179066,0.0
4.170961773,0.0
4.181153756,0.0
4.1911755,0.0
4.201161836,0.0
4.21098331,0.0
4.221161558,0.0
4.23096464,0.0
4.241165873,0.0
4.25096372,0.0
4.261163203,0.0
4.270961551,0.0
4.281164283,0.0
4.290991507,0.0
4.301213865,0.0
4.310991337,0.0
4.321246072,0.0
4.330997653,0.0
4.341207526,0.0
4.350960357,0.0
4.361197606,0.0
4.370988454,0.0
4.381186795,0.0
4.390984159,0.0
4.401201892,0.0
4.410974724,0.0
4.421117346,0.0
4.430984304,0.0
4.441175677,0.0
4.450968884,0.0
4.461175742,0.0
4.47097584,0.0
4.481195323,0.0
4.491204552,0.0
4.501177794,0.0
4.510977876,0.0
4.521177999,0.0
4.530977331,0.0
4.541203064,0.0
4.551187432,0.0
4.561186786,0.0
4.571186498,0.0
4.581177491,0.0
4.591009183,0.0
4.601184931,0.0
4.610987904,0.0
4.621179761,0.0
4.630985234,0.0
4.641211217,0.0
4.65098794,0.0
4.661186797,0.0
4.67119365,0.0
4.681183378,0.0
4.691200356,0.0
4.701181957,0.0
4.711040807,0.0
4.721194789,0.0
4.730991762,0.0
4.741193744,0.0
4.750987452,0.0
4.761199809,0.0
4.770995531,0.0
4.78121803,0.0
4.791202242,0.0
4.80119497,0.0
4.811007818,0.0
4.821190691,0.0
4.830997774,0.0
4.841191772,0.0
4.850990478,0.0
4.861220977,0.0
4.870995809,0.0
4.881192792,0.0
4.891208787,0.0
4.901193623,0.0
4.911010973,0.0
4.921204206,0.0
4.93102643,0.0
4.941199163,0.0
4.951032637,0.0
4.96120287,0.0
4.971022203,0.0
4.981206952,0.0
4.991233182,0.0
5.001199784,0.0
5.011012008,0.0
5.021202241,0.0
5.031001965,0.0
5.041209449,0.0
5.051006656,0.0
5.061235531,0.0
5.071003738,0.0
5.081202487,0.0
5.091223216,0.0
5.10120807,0.0
5.111033904,0.0
5.121204777,0.0
5.13102111,0.0
5.141233234,0.0
5.151006191,0.0
5.161220441,0.0
5.171035149,0.0
5.181205148,0.0
5.191222736,0.0
5.201231731,0.0
5.211009812,0.0
5.221217187,0.0
5.23102027,0.0
5.241255379,0.0
5.251023102,0.0
5.26122396,0.0
5.27102331,0.0
5.28128006,0.0
5.291048392,0.0
5.301218265,0.0
5.311021473,0.0
5.321215206,0.0
5.331025165,0.0
5.341224289,0.0
5.351020638,0.0
5.361246746,0.0
5.37104622,0.0
5.381252188,0.0
5.391266432,0.0
5.40125016,0.0
5.411050259,0.0
5.421252867,0.0
5.431053842,0.0
5.44125095,0.0
5.451263303,0.0
5.461243157,0.0
5.471246885,0.0
5.481230363,0.0
5.491245967,0.0
5.501228305,0.0
5.511038794,0.0
5.521232386,0.0
5.53103772,0.0
5.541230485,0.0
5.551246463,0.0
5.561325318,0.0
5.5710544,0.0
5.581236258,0.0
5.591247628,0.0
5.60123734,0.0
5.611043314,0.0
5.621236797,0.0
5.631063271,0.0
5.641244004,0.0
5.651034352,0.0
5.661232211,0.0
5.671035935,0.0
5.681251793,0.0
5.691255537,0.0
5.7012285,0.0
5.711048349,0.0
5.721277458,0.0
5.731051791,0.0
5.74125154,0.0
5.751261393,0.0
5.761266247,0.0
5.771258351,0.0
5.781241828,0.0
5.791274182,0.0
5.801247786,0.0
5.81107412,0.0
5.821292994,0.0
5.831063467,0.0
5.841272325,0.0
5.851060783,0.0
5.861270907,0.0
5.871081741,0.0
5.881265239,0.0
5.891085825,0.0
5.901272825,0.0
5.911091284,0.0
5.92127902,0.0
5.93108887,0.0
5.941274871,0.0
5.951100456,0.0
5.961281315,0.0
5.971091667,0.0
5.981274776,0.0
5.991279772,0.0
6.001275487,0.0
6.011069961,0.0
6.021295838,0.0
6.031068797,0.0
6.041298799,0.0
6.051070508,0.0
6.061285884,0.0
6.071098093,0.0
6.081278453,0.0
6.091292934,0.0
6.101325039,0.0
6.111080514,0.0
6.121282624,0.0
6.131079475,0.0
6.141288335,0.0
6.151083685,0.0
6.161291921,0.0
6.171170147,0.0
6.18127988,0.0
6.191295736,0.0
6.201289841,0.0
6.211085942,0.0
6.221318802,0.0
6.231088526,0.0
6.241307263,0.0
6.251111097,0.0
6.261297457,0.0
6.271084823,0.0
6.281308683,0.0
6.29133279,0.0
6.301302894,0.0
6.311104854,0.0
6.321314855,0.0
6.331091813,0.0
6.34132994,0.0
6.35130667,0.0
6.361318025,0.0
6.371305256,0.0
6.381296235,0.0
6.39130984,0.0
6.401315821,0.0
6.411128156,0.0
6.421348767,0.0
6.431108116,0.0
6.441311102,0.0
6.451100201,0.0
6.461305561,0.0
6.471100537,0.0
6.481303147,0.0
6.491319987,0.0
6.501303733,0.0
6.511107333,0.0
6.521310068,0.0
6.531106418,0.0
6.541319028,0.0
6.551313384,0.0
6.561316114,0.0
6.571107949,0.0
6.581303699,0.0
6.591317179,0.0
6.601309785,0.0
6.611110135,0.0
6.62131862,0.0
6.631114846,0.0
6.641336581,0.0
6.651129791,0.0
6.661321417,0.0
6.671328022,0.0
6.681319002,0.0
6.691334091,0.0
6.701320087,0.0
6.711330318,0.0
6.721322673,0.0
6.731112257,0.0
6.741321133,0.0
6.751137469,0.0
6.761333219,0.0
6.771116678,0.0
6.781317429,0.0
6.79135591,0.0
6.801320389,0.0
6.811122849,0.0
6.8213276,0.0
6.83111956,0.0
6.841333311,0.0
6.85112152,0.0
6.861337396,0.0
6.871131606,0.0
6.881299606,0.0
6.89132882,0.0
6.901305065,0.0
6.9111329,0.0
6.921312149,0.0
6.931112982,0.0
6.941309467,0.0
6.951108066,0.0
6.961330801,0.0
6.971329031,0.0
6.98134351,0.0
6.99132474,0.0
7.001339095,0.0
7.011328948,0.0
7.021313928,0.0
7.031119902,0.0
7.041319761,0.0
7.051121612,0.0
7.061321971,0.0
7.071328826,0.0
7.08131393,0.0
7.091327284,0.0
7.101310514,0.0
7.111326493,0.0
7.121317222,0.0
7.131336578,0.0
7.141320431,0.0
7.151148657,0.0
7.161314999,0.0
7.171332855,0.0
7.181319225,0.0
7.191331954,0.0
7.201342433,0.0
7.211148893,0.0
7.221317377,0.0
7.231342998,1.0
7.24132096,1.0
7.251344581,1.0
7.261327419,1.0
7.271340165,1.0
7.281322003,1.0
7.291343499,1.0
7.301339213,1.0
7.311143937,1.0
7.321325421,1.0
7.331138646,1.0
7.341330005,1.0
7.351339376,1.0
7.361327089,1.0
7.371345944,1.0
7.381322048,1.0
7.391347669,1.0
7.401321381,1.0
7.411348112,1.0
7.421326466,1.0
7.431346945,1.0
7.441336925,1.0
7.451325029,1.0
7.461339759,1.0
7.471131983,1.0
7.481334467,1.0
7.49124457,1.0
7.501360427,1.0
7.511359781,1.0
7.521342011,1.0
7.531165861,1.0
7.54134222,1.0
7.551349949,1.0
7.561369179,1.0
7.571351534,1.0
7.581338387,1.0
7.591352492,1.0
7.601357097,1.0
7.611364576,1.0
7.621342056,1.0
7.631383411,1.0
7.641339264,1.0
7.651379995,1.0
7.661343348,1.0
7.671362063,1.0
7.681347433,1.0
7.691367147,1.0
7.701346501,1.0
7.711361246,1.0
7.721387586,1.0
7.731159059,1.0
7.741361059,1.0
7.751362038,1.0
7.761349018,1.0
7.771366623,1.0
7.781354603,1.0
7.791370566,1.0
7.801349686,0.0
7.811373916,0.0
7.821372645,0.0
7.831371484,0.0
7.841350088,0.0
7.851365193,0.0
7.861352938,0.0
7.871369652,0.0
7.881348522,0.0
7.891367331,0.0
7.901387297,0.0
7.91136673,0.0
7.921347178,0.0
7.931173872,0.0
7.941349952,0.0
7.951371276,0.0
7.961358225,0.0
7.971370175,0.0
7.981353373,0.0
7.991215943,0.0
8.001379272,0.0
8.011382722,0.0
8.021361045,0.0
8.031369979,0.0
8.041360319,0.0
8.051376893,0.0
8.061358341,0.0
8.071376041,0.0
8.081353864,0.0
8.091377815,0.0
8.101361247,0.0
8.111377838,0.0
8.121369787,0.0
8.131381486,0.0
8.14136906,0.0
8.151371634,0.0
8.161385069,0.0
8.171408659,0.0
8.181358981,0.0
8.191380916,0.0
8.20136888,0.0
8.211397705,0.0
8.221373653,0.0
8.231392978,0.0
8.241372551,0.0
8.251408361,0.0
8.2613747,0.0
8.271381649,0.0
8.281388833,0.0
8.291395423,0.0
8.301372731,0.0
8.311399822,0.0
8.32137677,0.0
8.33139697,0.0
8.341385903,0.0
8.351397743,0.0
8.361380676,0.0
8.3713905,0.0
8.381371074,0.0
8.391392274,0.0
8.401389473,0.0
8.411401189,0.0
8.421386121,0.0
8.431411461,0.0
8.441388519,0.0
8.45139986,0.0
8.461386168,0.0
8.471404758,0.0
8.481385441,0.0
8.491402016,0.0
8.501436841,0.0
8.511406289,0.0
8.521392613,0.0
8.531412937,0.0
8.541396011,0.0
8.551422461,0.0
8.56140416,0.0
8.571398734,0.0
8.581385557,0.0
8.591400757,0.0
8.601396456,0.0
8.611414155,0.0
8.621402105,0.0
8.631413554,0.0
8.641403878,0.0
8.651413827,0.0
8.661406026,0.0
8.671414226,0.0
8.681408425,0.0
8.691414749,0.0
8.701398323,0.0
8.711417647,0.0
8.721431097,0.0
8.731231023,0.0
8.741409869,0.0
8.751417194,0.0
8.761415393,0.0
8.771431577,0.0
8.781404541,0.0
8.791423366,0.0
8.80140444,0.0
8.81143764,0.0
8.821406712,0.0
8.831429897,0.0
8.841425986,0.0
8.851427435,0.0
8.86141576,0.0
8.871431069,0.0
8.881413501,0.0
8.891432358,0.0
8.901411806,0.0
8.911239734,0.0
8.921424705,0.0
8.931440514,0.0
8.941422728,0.0
8.951242781,0.0
8.961421236,0.0
8.971440201,0.0
8.981414384,0.0
8.991436083,0.0
9.001438923,0.0
9.011446732,0.0
9.021431072,0.0
9.031450506,0.0
9.041431095,0.0
9.051438778,0.0
9.061434243,0.0
9.071450552,0.0
9.081446376,0.0
9.091441825,0.0
9.101422273,0.0
9.111443724,0.0
9.121427047,0.0
9.131453997,0.0
9.141429071,0.0
9.151451145,0.0
9.161434593,0.0
9.171449544,0.0
9.181428977,0.0
9.191486944,0.0
9.201440641,0.0
9.211451715,0.0
9.221468165,0.0
9.231456364,0.0
9.241534456,0.0
9.251460137,0.0
9.261446211,0.0
9.271465536,0.0
9.281432484,0.0
9.291467934,0.0
9.301446758,0.0
9.311467957,0.0
9.32144364,0.0
9.331473106,0.0
9.341448054,0.0
9.351459254,0.0
9.361450186,0.0
9.371454651,0.0
9.381439851,0.0
9.391462925,0.0
9.401449733,0.0
9.411472074,0.0
9.421452632,0.0
9.431466972,0.0
9.441457421,0.0
9.451477495,0.0
9.461454678,0.0
9.471488769,0.0
9.481536955,0.0
9.491468417,0.0
9.501534368,0.0
9.511474175,0.0
9.521544501,0.0
9.531477948,0.0
9.541502914,0.0
9.551467362,0.0
9.561462685,0.0
9.571475635,0.0
9.581453458,0.0
9.591479284,0.0
9.601462857,0.0
9.611489682,0.0
9.621462615,0.0
9.631301058,0.0
9.641469889,0.0
9.651485354,0.0
9.661468162,0.0
9.671489128,0.0
9.68147306,0.0
9.691536402,0.0
9.701466208,0.0
9.711487158,0.0
9.721473607,0.0
9.731491072,0.0
9.741476881,0.0
9.751487971,0.0
9.761479653,0.0
9.771512479,0.0
9.781470926,0.0
9.791483751,0.0
9.801476825,0.0
9.811493775,0.0
9.8215071,0.0
9.831492548,0.0
9.841485497,0.0
9.851487321,0.0
9.861484254,0.0
9.87150872,0.0
9.881482152,0.0
9.891514219,0.0
9.901483035,0.0
9.911376473,0.0
9.921484416,0.0
9.931327214,0.0
9.941487674,0.0
9.951513365,0.0
9.961484056,0.0
9.971512372,0.0
9.981482188,0.0
9.991497863,0.0
10.001485194,0.0
10.011501995,0.0
10.021487702,0.0
10.031504003,0.0
10.041493459,0.0
10.051502525,0.0
10.061518842,0.0
10.071496016,0.0
10.081487723,0.0
10.09150404,0.0
10.10148598,0.0
10.111508671,0.0
10.121493112,0.0
10.131512178,0.0
10.141495995,0.0
10.151503186,0.0
10.161499501,0.0
10.171506693,0.0
10.181492008,0.0
10.191509324,0.0
10.201492516,0.0
10.211326188,0.0
10.221503523,0.0
10.231514198,0.0
10.241496279,0.0
10.251545472,0.0
10.261505646,0.0
10.271515728,0.0
10.281503544,0.0
10.291520845,0.0
10.301511677,0.0
10.311541743,0.0
10.321502293,0.0
10.331524484,0.0
10.341507174,0.0
10.351521741,0.0
10.361540323,0.0
10.371515748,0.0
10.38150683,0.0
10.39152563,0.0
10.401521461,0.0
10.411545138,0.0
10.421536328,0.0
10.431525144,0.0
10.441541476,0.0
10.451522777,0.0
10.461546343,0.0
10.471518408,0.0
10.48154099,0.0
10.491548791,0.0
10.501533981,0.0
10.511541173,0.0
10.521544255,0.0
10.53153293,0.0
10.541519996,0.0
10.551520436,0.0
10.561543753,0.0
10.571524944,0.0
10.581520384,0.0
10.591532951,0.0
10.601515141,0.0
10.611531458,0.0
10.621544774,0.0
10.631533715,0.0
10.641531281,0.0
10.651542097,0.0
10.661522038,0.0
10.671521479,0.0
10.68151692,0.0
10.691543112,0.0
10.701525427,0.0
10.711537243,0.0
10.721522434,0.0
10.73153825,0.0
10.741524066,0.0
10.751534758,0.0
10.761531558,0.0
10.77153964,0.0
10.78152158,0.0
10.791538771,0.0
10.801526447,0.0
10.811539904,0.0
10.821529719,0.0
10.831536411,0.0
10.841537102,0.0
10.851535543,0.0
10.861530734,0.0
10.8715398,0.0
10.881541235,0.0
10.891541878,0.0
10.90152913,0.0
10.911535897,0.0
10.921531541,0.0
10.931536699,0.0
10.941542092,0.0
10.951542234,0.0
10.961544127,0.0
10.971534645,0.0
10.981541772,0.0
10.991540805,0.0
11.001542323,0.0
11.011550091,0.0
11.021535858,0.0
11.031541486,0.0
11.041538769,0.0
11.051539912,0.0
11.061539179,0.0
11.071536822,0.0
11.081539715,0.0
11.091543358,0.0
11.101538,0.0
11.111542753,0.0
11.121539036,0.0
11.131542804,0.0
11.141535806,0.0
11.151543089,0.0
11.161539467,0.0
11.17155425,0.0
11.181540251,0.0
11.19154402,0.0
11.201537287,0.0
11.211549446,0.0
11.221540198,0.0
11.23154334,0.0
11.241540234,0.0
11.251542517,0.0
11.261538393,0.0
11.271542427,0.0
11.281534429,0.0
11.291541446,0.0
11.30153084,0.0
11.311537357,0.0
11.321536875,0.0
11.331536268,0.0
11.341535285,0.0
11.351537429,0.0
11.361527321,0.0
11.371540338,0.0
11.381530857,0.0
11.391537249,0.0
11.401534267,0.0
11.41153716,0.0
11.421532177,0.0
11.43153132,0.0
11.441530463,0.0
11.45153373,0.0
11.461525498,0.0
11.471533641,0.0
11.481529409,0.0
11.491533927,0.0
11.501533819,0.0
11.511532587,0.0
11.52153523,0.0
11.531533997,0.0
11.541536016,0.0
11.551537783,0.0
11.561540301,0.0
11.571540694,0.0
11.581537961,0.0
11.591531854,0.0
11.601540872,0.0
11.611531764,0.0
11.621531407,0.0
11.631532035,0.0
11.641533818,0.0
11.651538711,0.0
11.661536728,0.0
11.671543496,0.0
11.681537389,0.0
11.691541906,0.0
11.701534674,0.0
11.711533442,0.0
11.72154071,0.0
11.731534352,0.0
11.74153662,0.0
11.751529388,0.0
11.761540906,0.0
11.771538658,0.0
11.781540425,0.0
11.791534709,0.0
11.801531727,0.0
11.811529978,0.0
11.821537762,0.0
11.831533655,0.0
11.841532798,0.0
11.851532815,0.0
11.861532583,0.0
11.871529601,0.0
11.881529497,0.0
11.891532909,0.0
11.901529946,0.0
11.911533343,0.0
11.921538022,0.0
11.931529309,0.0
11.941740601,0.0
11.951525884,0.0
11.961531173,0.0
11.971529319,0.0
11.981527372,0.0
11.991526286,0.0
12.001525698,0.0
12.011531735,0.0
12.021530023,0.0
12.031529686,0.0
12.041529599,0.0
12.051529761,0.0
12.061530424,0.0
12.071529712,0.0
12.081532874,0.0
12.091532521,0.0
12.101533809,0.0
12.111529597,0.0
12.1215324,0.0
12.131536422,0.0
12.141742354,0.0
12.151530497,0.0
12.1615283,0.0
12.171537073,0.0
12.181527735,0.0
12.191529648,0.0
12.201527826,0.0
12.211535473,0.0
12.221528276,0.0
12.231534048,0.0
12.241755231,0.0
12.251535374,0.0
12.261528177,0.0
12.271525949,0.0
12.281522252,0.0
12.291534524,0.0
12.301525187,0.0
12.311529599,0.0
12.321532137,0.0
12.331534925,0.0
12.341735482,0.0
12.351527251,0.0
12.361529538,0.0
12.37153495,0.0
12.381524113,0.0
12.391533401,0.0
12.401530063,0.0
12.411523726,0.0
12.421522013,0.0
12.431523302,0.0
12.441744609,0.0
12.451524251,0.0
12.46152554,0.0
12.471530577,0.0
12.481531989,0.0
12.491527402,0.0
12.501743819,0.0
12.511530228,0.0
12.52153139,0.0
12.531522177,0.0
12.54174486,0.0
12.551523003,0.0
12.561744794,0.0
12.571523079,0.0
12.581742386,0.0
12.591692532,0.0
12.60174532,0.0
12.611531604,0.0
12.621743161,0.0
12.631519054,0.0
12.641738861,0.0
12.651533505,0.0
12.661741812,0.0
12.67152608,0.0
12.681748263,0.0
12.69152603,0.0
12.701740712,0.0
12.711531481,0.0
12.721533143,0.0
12.731534431,0.0
12.741746738,0.0
12.751527882,0.0
12.76161317,0.0
12.771526941,0.0
12.781746263,0.0
12.791530282,0.0
12.801744089,0.0
12.811529232,0.0
12.821736539,0.0
12.831522183,0.0
12.841742474,0.0
12.851528757,0.0
12.861738924,0.0
12.871522708,0.0
12.881744759,0.0
12.891528959,0.0
12.901736542,0.0
12.911525367,0.0
12.9217352,0.0
12.931526899,0.0
12.941744733,0.0
12.951524057,0.0
12.961740765,0.0
12.971522965,0.0
12.981729673,0.0
12.991737753,0.0
13.001737331,0.0
13.011527155,0.0
13.021742864,0.0
13.031523313,0.0
13.041747522,0.0
13.051523846,0.0
13.061736429,0.0
13.071518254,0.0
13.081743712,0.0
13.091746541,0.0
13.101742245,0.0
13.111522944,0.0
13.121735402,0.0
13.131527727,0.0
13.14174181,0.0
13.151523635,0.0
13.161737843,0.0
13.171530167,0.0
13.181743127,0.0
13.191738205,0.0
13.201739533,0.0
13.211522217,0.0
13.221740066,0.0
13.231520891,0.0
13.2417451,0.0
13.251531298,0.0
13.261738882,0.0
13.271531331,0.0
13.281733414,0.0
13.29154074,0.0
13.301741448,0.0
13.311525647,0.0
13.321738356,0.0
13.331523179,0.0
13.341742639,0.0
13.351526087,0.0
13.361741546,0.0
13.37152462,0.0
13.381737954,0.0
13.391736908,0.0
13.401733611,0.0
13.411521935,0.0
13.421733144,0.0
13.431520468,0.0
13.441735802,0.0
13.451741256,0.0
13.46174082,0.0
13.471734039,0.0
13.481731367,0.0
13.491740321,0.0
13.501734401,0.0
13.511728104,0.0
13.521741183,0.0
13.531734387,0.0
13.541741091,0.0
13.55173592,0.0
13.561736999,0.0
13.571737952,0.0
13.581736641,0.0
13.59173361,0.0
13.601733314,0.0
13.611531514,0.0
13.621730971,0.0
13.631739051,0.0
13.641733864,0.0
13.651733333,0.0
13.661734288,0.0
13.671735116,0.0
13.68173657,0.0
13.691730774,0.0
13.701732103,0.0
13.711734807,0.0
13.721737495,0.0
13.731741214,0.0
13.741782295,0.0
13.751750122,0.0
13.761732061,0.0
13.77173703,0.0
13.781737234,0.0
13.791737938,0.0
13.801738517,0.0
13.811736705,0.0
13.821737284,0.0
13.831740878,0.0
13.841736957,0.0
13.851738411,0.0
13.86173635,0.0
13.871733194,0.0
13.881737781,0.0
13.891736988,0.0
13.901732883,0.0
13.911731604,0.0
13.921736233,0.0
13.931738706,0.0
13.94173846,0.0
