Time,CAN2_CPC_C12_HiResAccelPdlPosn_Cval_t1
2.340340235,0.0
2.350319855,0.0
2.360322288,0.0
2.370317908,0.0
2.380321529,0.0
2.390321853,0.0
2.400320988,0.0
2.410320203,0.0
2.420318136,0.0
2.430320351,0.0
2.440342878,0.0
2.450319607,0.0
2.460320837,0.0
2.470334458,0.0
2.480340985,0.0
2.490335605,0.0
2.500328631,0.0
2.510333565,0.0
2.520319795,0.0
2.530331322,0.0
2.540368834,0.0
2.550333859,0.0
2.560321386,0.0
2.570320913,0.0
2.580348534,0.0
2.590323763,0.0
2.60033079,0.0
2.610320223,0.0
2.620317452,0.0
2.63032657,0.0
2.64034378,0.0
2.650323113,0.0
2.660323228,0.0
2.670322843,0.0
2.680326365,0.0
2.690322479,0.0
2.700334205,0.0
2.710325429,0.0
2.720319543,0.0
2.730323158,0.0
2.740346493,0.0
2.750326014,0.0
2.760324332,0.0
2.770322446,0.0
2.780324765,0.0
2.790326989,0.0
2.800340105,0.0
2.810323829,0.0
2.82032135,0.0
2.830334466,0.0
2.840353987,0.0
2.850323602,0.0
2.860331216,0.0
2.870328238,0.0
2.880325072,0.0
2.890326984,0.0
2.900335709,0.0
2.910326636,0.0
2.920324844,0.0
2.930324459,0.0
2.940346794,0.0
2.950330612,0.0
2.960326133,0.0
2.970327639,0.0
2.980339269,0.0
2.990355088,0.0
3.000352703,0.0
3.01032563,0.0
3.02034584,0.0
3.030328766,0.0
3.040493089,0.0
3.050328403,0.0
3.060341628,0.0
3.070327946,0.0
3.080342264,0.0
3.090328191,0.0
3.100359603,0.0
3.110330531,0.0
3.120327942,0.0
3.130328964,0.0
3.140374096,0.0
3.150336616,0.0
3.160333528,0.0
3.170329549,0.0
3.180332773,0.0
3.190331685,0.0
3.20033841,0.0
3.210335119,0.0
3.220327343,0.0
3.230329974,0.0
3.240351276,0.0
3.250328297,0.0
3.260329225,0.0
3.270332747,0.0
3.280329971,0.0
3.290330789,0.0
3.300337904,0.0
3.310332519,0.0
3.320329243,0.0
3.330328656,0.0
3.340354287,0.0
3.350335698,0.0
3.360330626,0.0
3.370330553,0.0
3.380332059,0.0
3.390358081,0.0
3.400342305,0.0
3.410332326,0.0
3.420327441,0.0
3.430360166,0.0
3.440352891,0.0
3.450334411,0.0
3.460332324,0.0
3.470359439,0.0
3.480335366,0.0
3.490344778,0.0
3.50035741,0.0
3.510345821,0.0
3.520329044,0.0
3.530346363,0.0
3.540355791,0.0
3.550346094,0.0
3.560334724,0.0
3.570343948,0.0
3.580334969,0.0
3.590361991,0.0
3.6003417,0.0
3.610333424,0.0
3.620330742,0.0
3.630359861,0.0
3.6403592,0.0
3.65033421,0.0
3.660336939,0.0
3.67035917,0.0
3.680335586,0.0
3.690336113,0.0
3.700345733,0.0
3.710335666,0.0
3.720332989,0.0
3.730333422,0.0
3.74035684,0.0
3.750337663,0.0
3.760335892,0.0
3.770335622,0.0
3.780336242,0.0
3.790337972,0.0
3.800354092,0.0
3.810335321,0.0
3.820335738,0.0
3.830346969,0.0
3.840363402,0.0
3.850338614,0.0
3.860337844,0.0
3.870340574,0.0
3.880339897,0.0
3.890338423,0.0
3.900348341,0.0
3.910340164,0.0
3.920339691,0.0
3.93033942,0.0
3.940360041,0.0
3.950339473,0.0
3.960345094,0.0
3.970338917,0.0
3.980343037,0.0
3.990349563,0.0
4.0003622,0.0
4.010360024,0.0
4.02035794,0.0
4.030340263,0.0
4.040509794,0.0
4.050353316,0.0
4.060351843,0.0
4.070341072,0.0
4.080380099,0.0
4.090348828,0.0
4.100372855,0.0
4.110339678,0.0
4.120344001,0.0
4.130339216,0.0
4.140388056,0.0
4.150346769,0.0
4.160341998,0.0
4.170342619,0.0
4.180344551,0.0
4.190342281,0.0
4.200351698,0.0
4.210344428,0.0
4.220337454,0.0
4.230343074,0.0
4.240367805,0.0
4.250342331,0.0
4.260341747,0.0
4.270342367,0.0
4.280345503,0.0
4.290342123,0.0
4.300353947,0.0
4.310342676,0.0
4.320338406,0.0
4.33034262,0.0
4.34036846,0.0
4.350344173,0.0
4.3603447,0.0
4.370343226,0.0
4.380343346,0.0
4.390345872,0.0
4.400354306,0.0
4.410345925,0.0
4.420340359,0.0
4.430345978,0.0
4.440373099,0.0
4.450345438,0.0
4.460346558,0.0
4.470348381,0.0
4.480345502,0.0
4.490365732,0.0
4.500355555,0.0
4.510357784,0.0
4.520357905,0.0
4.530357228,0.0
4.540370864,0.0
4.550360078,0.0
4.560346104,0.0
4.570359834,0.0
4.580346657,0.0
4.590366887,0.0
4.600358304,0.0
4.61034483,0.0
4.620345263,0.0
4.630347792,0.0
4.640374119,0.0
4.650347742,0.0
4.660348975,0.0
4.670347598,0.0
4.680349831,0.0
4.690352955,0.0
4.700356782,0.0
4.710348406,0.0
4.720342842,0.0
4.730348575,0.0
4.740374794,0.0
4.750347932,0.0
4.760350556,0.0
4.770347383,0.0
4.780351116,0.0
4.790357646,0.0
4.800378676,0.0
4.810348798,0.0
4.820348032,0.0
4.830359546,0.0
4.840377889,0.0
4.850348512,0.0
4.860350448,0.0
4.870355166,0.0
4.880350196,0.0
4.890358132,0.0
4.900360553,0.0
4.910350379,0.0
4.920354206,0.0
4.930349939,0.0
4.940381063,0.0
4.950351296,0.0
4.960352716,0.0
4.970351856,0.0
4.980355979,0.0
4.990377619,0.0
5.000364946,0.0
5.010350272,0.0
5.020370396,0.0
5.03049893,0.0
5.040525554,0.0
5.050353391,0.0
5.06036711,0.0
5.070353639,0.0
5.080421077,0.0
5.090487,0.0
5.100410417,0.0
5.110353853,0.0
5.120353086,0.0
5.13035421,0.0
5.140406241,0.0
5.150485866,0.0
5.160357002,0.0
5.170353422,0.0
5.180355155,0.0
5.190366592,0.0
5.200363715,0.0
5.210480936,0.0
5.220352072,0.0
5.230354696,0.0
5.240385836,0.0
5.250354162,0.0
5.260356786,0.0
5.27048521,0.0
5.280355345,0.0
5.290363876,0.0
5.3003675,0.0
5.310354732,0.0
5.320353153,0.0
5.330489483,0.0
5.340382214,0.0
5.350357852,0.0
5.360356069,0.0
5.370356693,0.0
5.380356926,0.0
5.390500256,0.0
5.400370189,0.0
5.410354422,0.0
5.420354342,0.0
5.430359575,0.0
5.440385106,0.0
5.450360338,0.0
5.460359759,0.0
5.470360492,0.0
5.480359225,0.0
5.490366349,0.0
5.500368176,0.0
5.510361409,0.0
5.520355235,0.0
5.530373969,0.0
5.540399187,0.0
5.550372717,0.0
5.560361746,0.0
5.570371385,0.0
5.580361212,0.0
5.590381242,0.0
5.600369569,0.0
5.610373192,0.0
5.620357926,0.0
5.63035996,0.0
5.640389293,0.0
5.650358828,0.0
5.660360069,0.0
5.670361605,0.0
5.680361125,0.0
5.690370271,0.0
5.700371401,0.0
5.710360937,0.0
5.72036127,0.0
5.730360416,0.0
5.740389641,0.0
5.750361879,0.0
5.760366619,0.0
5.770363546,0.0
5.780364394,0.0
5.790371228,0.0
5.800408562,0.0
5.810360988,0.0
5.820359227,0.0
5.830373357,0.0
5.840393207,0.0
5.850364429,0.0
5.860363669,0.0
5.870367096,0.0
5.880366742,0.0
5.890370279,0.0
5.900375611,0.0
5.910363647,0.0
5.920361683,0.0
5.930364313,0.0
5.940395554,0.0
5.950364792,0.0
5.960367719,0.0
5.970364647,0.0
5.980367386,0.0
5.99039372,0.0
6.000378068,0.0
6.010364792,0.0
6.020371828,0.0
6.030366567,0.0
6.040541796,0.0
6.050380734,0.0
6.060382161,0.0
6.070365696,0.0
6.080478142,0.0
6.090374879,0.0
6.100469511,0.0
6.110383639,0.0
6.120382284,0.0
6.13036782,0.0
6.140417749,0.0
6.150375487,0.0
6.160369711,0.0
6.170369247,0.0
6.180369596,0.0
6.190376132,0.0
6.200390263,0.0
6.210371486,0.0
6.220366929,0.0
6.230367965,0.0
6.240395799,0.0
6.250368538,0.0
6.260368964,0.0
6.270369797,0.0
6.280370334,0.0
6.29037587,0.0
6.30038,0.0
6.310371645,0.0
6.320365776,0.0
6.330369421,0.0
6.340396849,0.0
6.350370682,0.0
6.360378312,0.0
6.37036966,0.0
6.380397088,0.0
6.390388921,0.0
6.400380363,0.0
6.410371899,0.0
6.420394233,0.0
6.430372769,0.0
6.440398603,0.0
6.450372638,0.0
6.460378972,0.0
6.470374804,0.0
6.480372044,0.0
6.490381768,0.0
6.50038671,0.0
6.51037384,0.0
6.520372376,0.0
6.530373116,0.0
6.54040045,0.0
6.55038658,0.0
6.560393913,0.0
6.570388652,0.0
6.580384688,0.0
6.590395928,0.0
6.600385558,0.0
6.610386297,0.0
6.620369833,0.0
6.630390464,0.0
6.640401611,0.0
6.650374944,0.0
6.660379278,0.0
6.670375001,0.0
6.680377148,0.0
6.690386278,0.0
6.700390315,0.0
6.710375461,0.0
6.720371185,0.0
6.730376316,0.0
6.74040276,0.0
6.750376202,0.0
6.760380536,0.0
6.77038126,0.0
6.780376,0.0
6.790399038,0.0
6.800477264,0.0
6.810377204,0.0
6.820371944,0.0
6.830386371,0.0
6.840415019,0.0
6.850375352,0.0
6.860385295,0.0
6.870380112,0.0
6.880378055,0.0
6.890399687,0.0
6.900394629,0.0
6.91037837,0.0
6.920377593,0.0
6.930385239,0.0
6.940404465,0.0
6.950379407,0.0
6.960396038,0.0
6.970379074,0.0
6.980382111,0.0
6.990406946,0.0
7.000400685,0.0
7.010376816,0.0
7.020386759,0.0
7.030381592,0.0
7.040547837,0.0
7.050380166,0.0
7.060401593,0.0
7.070396037,0.0
7.080540078,0.0
7.090399408,0.0
7.100537541,0.0
7.110381981,0.0
7.120395221,0.0
7.130382554,0.0
7.140455889,0.0
7.150397924,0.0
7.160390961,0.0
7.170380889,0.0
7.180383222,0.0
7.190404854,0.0
7.200397796,0.0
7.21038563,0.0
7.22037987,0.0
7.230384312,0.0
7.240418038,0.0
7.250380574,0.0
7.260388017,0.0
7.270384148,0.0
7.280383684,0.0
7.290405019,0.0
7.300398648,0.0
7.310384482,0.0
7.320382925,0.0
7.330382461,0.0
7.340429704,0.0
7.350384332,0.0
7.36039026,0.0
7.370383109,0.0
7.38038674,0.0
7.390406871,0.0
7.400401408,0.0
7.41038435,0.0
7.420381278,0.0
7.430387924,0.0
7.440418852,0.0
7.450384091,0.0
7.460392425,0.0
7.470387056,0.0
7.480390999,0.0
7.490406739,0.0
7.50040276,0.0
7.510387093,0.0
7.520380943,0.0
7.530397167,0.0
7.540421814,0.0
7.55038824,0.0
7.560393683,0.0
7.570400111,0.0
7.580405445,0.0
7.590424091,0.0
7.600403519,0.0
7.610402555,0.0
7.620383186,0.0
7.63040372,0.0
7.640425254,0.0
7.650402395,0.0
7.660395725,0.0
7.670389663,0.0
7.680392181,0.0
7.690410824,0.0
7.700405747,0.0
7.710389389,0.0
7.720387108,0.0
7.730389141,0.0
7.740424879,0.0
7.750390911,0.0
7.760395334,0.0
7.770389367,0.0
7.7803949,0.0
7.790412339,0.0
7.800579158,0.0
7.810387498,0.0
7.820387625,0.0
7.830399564,0.0
7.840435989,0.0
7.85038952,0.0
7.860397959,0.0
7.870393992,0.0
7.880399416,0.0
7.890411246,0.0
7.900407888,0.0
7.910402607,0.0
7.920388547,0.0
7.930402283,0.0
7.940426411,0.0
7.950391145,0.0
7.960401772,0.0
7.970391398,0.0
7.980401837,0.0
7.990418167,0.0
8.0004117,0.0
8.010391342,0.0
8.020401375,0.0
8.030394595,0.0
8.040563836,0.0
8.050391458,0.0
8.0604021,0.0
8.070396023,0.0
8.080601453,0.0
8.09043159,0.0
8.100627222,0.0
8.110394249,0.0
8.120421079,0.0
8.130397408,0.0
8.140515741,0.0
8.150401474,0.0
8.160404616,0.0
8.17039704,0.0
8.180404479,0.0
8.190418496,0.0
8.200407842,0.0
8.210401561,0.0
8.220393094,0.0
8.230397533,0.0
8.240431363,0.0
8.250397989,0.0
8.260402225,0.0
8.270395352,0.0
8.280403494,0.0
8.290431825,0.0
8.300409451,0.0
8.310398186,0.0
8.320392016,0.0
8.330397752,0.0
8.340434083,0.0
8.350397615,0.0
8.360418445,0.0
8.370399274,0.0
8.38040551,0.0
8.390421434,0.0
8.40041667,0.0
8.410398109,0.0
8.420393531,0.0
8.430398971,0.0
8.440435708,0.0
8.450399537,0.0
8.460420163,0.0
8.47040129,0.0
8.480415729,0.0
8.490416262,0.0
8.500438499,0.0
8.510400327,0.0
8.520403157,0.0
8.53040269,0.0
8.540437614,0.0
8.550401255,0.0
8.560406788,0.0
8.570402712,0.0
8.580418354,0.0
8.590434075,0.0
8.600616816,0.0
8.610418047,0.0
8.62040297,0.0
8.630419005,0.0
8.640447947,0.0
8.650417668,0.0
8.660409702,0.0
8.670488349,0.0
8.680409382,0.0
8.690418417,0.0
8.700442047,0.0
8.710402377,0.0
8.720404209,0.0
8.730404743,0.0
8.740448077,0.0
8.75040361,0.0
8.760421849,0.0
8.770403883,0.0
8.780409121,0.0
8.790421656,0.0
8.800441067,0.0
8.810401819,0.0
8.820407152,0.0
8.830424281,0.0
8.84045152,0.0
8.850402647,0.0
8.860421792,0.0
8.870410014,0.0
8.880412752,0.0
8.89041899,0.0
8.90049073,0.0
8.91040756,0.0
8.920407078,0.0
8.930416317,0.0
8.940441555,0.0
8.950406386,0.0
8.960412718,0.0
8.970405253,0.0
8.980414382,0.0
8.990449527,0.0
9.000495766,0.0
9.010404892,0.0
9.020425522,0.0
9.030408353,0.0
9.040580487,0.0
9.050416423,0.0
9.060437349,0.0
9.070408993,0.0
9.080510921,0.0
9.090422563,0.0
9.100667292,0.0
9.11043582,0.0
9.120450653,0.0
9.130409796,0.0
9.140628727,0.0
9.15041535,0.0
9.160453292,0.0
9.17040842,0.0
9.180472565,0.0
9.190426302,0.0
9.200474932,0.0
9.210411965,0.0
9.220411188,0.0
9.230410926,0.0
9.240462963,0.0
9.25040859,0.0
9.260423421,0.0
9.270410566,0.0
9.280417304,0.0
9.290424526,0.0
9.30050336,0.0
9.310411002,0.0
9.320412927,0.0
9.330409572,0.0
9.340458389,0.0
9.350421626,0.0
9.360440771,0.0
9.370409602,0.0
9.380418825,0.0
9.39042986,0.0
9.400505194,0.0
9.410411429,0.0
9.420415073,0.0
9.430425202,0.0
9.44049313,0.0
9.450416163,0.0
9.460433807,0.0
9.470414342,0.0
9.480452065,0.0
9.490428599,0.0
9.500534231,0.0
9.510415075,0.0
9.520444001,0.0
9.530412426,0.0
9.540460962,0.0
9.550427105,0.0
9.560458235,0.0
9.570424269,0.0
9.580430507,0.0
9.590434042,0.0
9.60052597,0.0
9.610475504,0.0
9.620462928,0.0
9.630478964,0.0
9.640462999,0.0
9.650477348,0.0
9.660440977,0.0
9.670482201,0.0
9.680434548,0.0
9.690479975,0.0
9.700534309,0.0
9.710417544,0.0
9.720416783,0.0
9.730416209,0.0
9.740474246,0.0
9.750426578,0.0
9.760443114,0.0
9.770424555,0.0
9.780435887,0.0
9.790445314,0.0
9.800544165,0.0
9.810426385,0.0
9.820421029,0.0
9.830443253,0.0
9.840466086,0.0
9.85042473,0.0
9.860446469,0.0
9.870431395,0.0
9.880436821,0.0
9.890435263,0.0
9.900536895,0.0
9.91042313,0.0
9.920423963,0.0
9.930440702,0.0
9.940467832,0.0
9.950429476,0.0
9.9604477,0.0
9.970429547,0.0
9.980437177,0.0
9.990455604,0.0
10.000599752,0.0
10.010424174,0.0
10.020445116,0.0
10.030560343,0.0
10.040600583,0.0
10.050431316,0.0
10.060452242,0.0
10.07043259,0.0
10.080468314,0.0
10.090573447,0.0
10.100557685,0.0
10.11043192,0.0
10.120508364,0.0
10.13049479,0.0
10.140489919,0.0
10.150563254,0.0
10.160511397,0.0
10.170433321,0.0
10.180510968,0.0
10.190533801,0.0
10.200528477,0.0
10.210557764,0.0
10.220426202,0.0
10.230433534,0.0
10.240470368,0.0
10.250432105,0.0
10.260453033,0.0
10.270566274,0.0
10.280442509,0.0
10.290447935,0.0
10.300600179,0.0
10.310434303,0.0
10.320430041,0.0
10.330567472,0.0
10.340472614,0.0
10.350435742,0.0
10.360451981,0.0
10.37043561,0.0
10.380454255,0.0
10.390588389,0.0
10.400593315,0.0
10.410434846,0.0
10.420431788,0.0
10.430438324,0.0
10.44047386,0.0
10.450434379,0.0
10.460454822,0.0
10.470437357,0.0
10.480447096,0.0
10.490452021,0.0
10.500604061,0.0
10.510437889,0.0
10.520428721,0.0
10.53044007,0.0
10.540472607,0.0
10.550441828,0.0
10.56045627,0.0
10.570449103,0.0
10.580447732,0.0
10.590457065,0.0
10.600632699,0.0
10.610438135,0.0
10.620432374,0.0
10.630542799,0.0
10.640525828,0.0
10.650540061,0.0
10.660457183,0.0
10.670544419,0.0
10.680447149,0.0
10.690568666,0.0
10.700635308,0.0
10.710545836,0.0
10.720433158,0.0
10.730439486,0.0
10.740478111,0.0
10.750441343,0.0
10.760468576,0.0
10.770439497,0.0
10.780449339,0.0
10.79045826,0.0
10.80066828,0.0
10.81043882,0.0
10.820435146,0.0
10.830461771,0.0
10.840471301,0.0
10.850442128,0.0
10.860460658,0.0
10.870446984,0.0
10.880450921,0.0
10.890455341,0.0
10.900637673,0.0
10.910444011,0.0
10.920437321,0.0
10.930453664,0.0
10.940480383,0.0
10.950455724,0.0
10.960463145,0.0
10.970445066,0.0
10.980452408,0.0
10.990470626,0.0
11.000657755,0.0
11.010444592,0.0
11.020457419,0.0
11.030447652,0.0
11.040610873,0.0
11.050443696,0.0
11.060461336,0.0
11.070447459,0.0
11.080483287,0.0
11.090459316,0.0
11.100668149,0.0
11.11044797,0.0
11.120457,0.0
11.130445436,0.0
11.140689738,0.0
11.15055489,0.0
11.160568826,0.0
11.17045015,0.0
11.180571167,0.0
11.190464194,0.0
11.200572774,0.0
11.210462364,0.0
11.220593492,0.0
11.230449721,0.0
11.240485049,0.0
11.250447078,0.0
11.260459201,0.0
11.270450731,0.0
11.280458464,0.0
11.290463682,0.0
11.300458524,0.0
11.310450445,0.0
11.320439974,0.0
11.330450114,0.0
11.340497333,0.0
11.350450159,0.0
11.360460892,0.0
11.370449015,0.0
11.380459749,0.0
11.390467685,0.0
11.400464809,0.0
11.410449228,0.0
11.420443258,0.0
11.430453196,0.0
11.440482319,0.0
11.450448458,0.0
11.460461973,0.0
11.470452909,0.0
11.480480439,0.0
11.490468766,0.0
11.500461593,0.0
11.510453326,0.0
11.520456059,0.0
11.530461777,0.0
11.540483119,0.0
11.550456837,0.0
11.56046407,0.0
11.570452302,0.0
11.580460224,0.0
11.590471051,0.0
11.600462284,0.0
11.61045261,0.0
11.620446233,0.0
11.630456266,0.0
11.640482004,0.0
11.650604243,0.0
11.660589276,0.0
11.670607496,0.0
11.680462228,0.0
11.690457558,0.0
11.700467201,0.0
11.710608925,0.0
11.720460657,0.0
11.730608288,0.0
11.740485817,0.0
11.750454552,0.0
11.760472477,0.0
11.770454712,0.0
11.780464542,0.0
11.790503576,0.0
11.800503296,0.0
11.81045575,0.0
11.820459877,0.0
11.830477207,0.0
11.840486647,0.0
11.85045407,0.0
11.860469509,0.0
11.870462432,0.0
11.880464762,0.0
11.890472202,0.0
11.900466625,0.0
11.910504769,0.0
11.92046369,0.0
11.930485724,0.0
11.940486851,0.0
11.950459789,0.0
11.960467619,0.0
11.970459355,0.0
11.980466779,0.0
11.990499922,0.0
12.000479642,0.0
12.010457487,0.0
12.020486817,0.0
12.030460647,0.0
12.040635871,0.0
12.050457509,0.0
12.06048434,0.0
12.070461965,0.0
12.080541205,0.0
12.090487126,0.0
12.100584522,0.0
12.110459004,0.0
12.120479725,0.0
12.130460851,0.0
12.140703297,0.0
12.150469823,0.0
12.160631049,0.0
12.170613487,0.0
12.180633614,0.0
12.190524144,0.0
12.200633133,0.0
12.210464005,0.0
12.220635543,0.0
12.230463477,0.0
12.24065511,0.0
12.250466433,0.0
12.260485561,0.0
12.270473906,0.0
12.280480829,0.0
12.290521974,0.0
12.300484505,0.0
12.310464319,0.0
12.320467055,0.0
12.330461697,0.0
12.340507028,0.0
12.350474763,0.0
12.36048639,0.0
12.370470017,0.0
12.380484253,0.0
12.39058218,0.0
12.400486319,0.0
12.410463148,0.0
12.420468978,0.0
12.430466901,0.0
12.440507748,0.0
12.450473967,0.0
12.460488111,0.0
12.470498534,0.0
12.480485363,0.0
12.490562398,0.0
12.500486429,0.0
12.510500573,0.0
12.520468792,0.0
12.530474231,0.0
12.540509062,0.0
12.550478297,0.0
12.560492518,0.0
12.57047755,0.0
12.580487287,0.0
12.590536915,0.0
12.600489244,0.0
12.610478088,0.0
12.620471918,0.0
12.630477248,0.0
12.640510674,0.0
12.650478409,0.0
12.660492646,0.0
12.670663981,0.0
12.680651311,0.0
12.690571546,0.0
12.700490077,0.0
12.710666412,0.0
12.720475643,0.0
12.730663775,0.0
12.740511101,0.0
12.750667842,0.0
12.760491667,0.0
12.770477794,0.0
12.780489031,0.0
12.790620256,0.0
12.800593335,0.0
12.810477037,0.0
12.820473961,0.0
12.8305587,0.0
12.840516326,0.0
12.850479155,0.0
12.860491986,0.0
12.870484222,0.0
12.880495959,0.0
12.890579089,0.0
12.900491823,0.0
12.910483059,0.0
12.920476576,0.0
12.930588815,0.0
12.940515144,0.0
12.950485286,0.0
12.960497413,0.0
12.97048065,0.0
12.980493871,0.0
12.990589016,0.0
13.000495141,0.0
13.010480377,0.0
13.020499098,0.0
13.030486037,0.0
13.040676076,0.0
13.050482698,0.0
13.060496029,0.0
13.070485062,0.0
13.0806366,0.0
13.090585929,1.054
13.100527866,3.2
13.110483493,5.218
13.120490729,7.132000000000001
13.130479355,9.062
13.140532594,11.028
13.150487422,12.976
13.16049655,15.05
13.170484286,17.174
13.180689028,19.17
13.190618654,20.968
13.200694736,22.576
13.210617314,23.932000000000002
13.220474844,25.016000000000002
13.230483283,25.896
13.240689823,26.546
13.250483038,27.006
13.260492884,27.07
13.270482917,27.132
13.280495248,27.192
13.290610175,27.238
13.300494611,27.29
13.310482035,27.342000000000002
13.320472772,27.384
13.330481305,27.432000000000002
13.340525027,27.476
13.350482262,27.51
13.360498203,27.544
13.370484829,27.582
13.380471565,27.618000000000002
13.390618899,27.652
13.400496632,27.678
13.410486759,27.712
13.42047909,27.738
13.430490232,27.768
13.440516063,27.79
13.450483893,27.816
13.460499724,27.832
13.470486554,27.85
13.48049429,27.866
13.490645016,27.884
13.500494748,27.902
13.510485187,27.918
13.520499908,27.932000000000002
13.530485441,27.944
13.540517288,27.962
13.550485008,27.978
13.560521542,27.988
13.570485482,28.004
13.580496312,28.012
13.590667741,28.03
13.600521176,28.044
13.610485896,28.056
13.620484242,28.068
13.630487775,28.074
13.640554108,28.078
13.650490328,28.086000000000002
13.660499971,28.094
13.670489598,28.104
13.680519727,28.108
13.690651467,28.116
13.700476886,28.12
13.71048653,28.124000000000002
13.720506267,28.134
13.730488394,28.138
13.740520632,28.146
13.750480148,28.146
13.760502385,28.146
13.770540827,28.150000000000002
13.78050236,28.154
13.790667694,28.16
13.800675166,28.16
13.810491553,28.16
13.820480181,28.16
13.830643125,28.146
13.840521546,28.146
13.850487391,28.134
13.860484613,28.138
13.870490552,28.13
13.880498977,28.112000000000002
13.890668625,28.082
